[run number],threshold,person1,person2,[step],words-said
1648,0.1,animals_google.csv,animals_google.csv,51,[dog coyote crocodile wasp fox robin moth leopard racoon bee turtle caterpillar turkey bison sheep cuttlefish squid squirrel wombat rhinoceros wolf rat raven woodpecker mongoose parakeet hamster tapir eagle dragonfly pigeon rattlesnake giraffe gorilla falcon salamander shark jellyfish stingray hyena badger crab jaguar panther donkey ladybug trout scorpion kangaroo skunk boa eagle]
1647,0.3,animals_gigaword.csv,animals_google.csv,2,[deer blackbird]
1649,0.2,animals_google.csv,animals_google.csv,49,[shrimp chicken coyote spider sparrow eel toad deer panther reindeer koala snake kiwi barracuda moose bumblebee swan walrus hedgehog nymph wombat lizard mouse python cuttlefish lobster owl robin frog jellyfish antelope pelican cod raven goat whale piranha weasel mule flea pig alligator eagle rattlesnake panda ladybug turtle woodpecker squirrel antelope]
1650,0.3,animals_google.csv,animals_google.csv,25,[leopard boa spider giraffe rooster wolf badger tortoise rat zebra swan shark rabbit pelican okapi lion hare bumblebee crow alligator squid scallop lobster trout dolphin wolf]
1651,0.1,animals_twitter.csv,animals_google.csv,52,[swallow leopard woodpecker duck tapir tortoise shark mammoth eagle parakeet gecko mink moose wolf gorilla catfish fox turkey panther goat elephant salmon dolphin nymph crab bumblebee poodle octopus chipmunk toucan racoon dove beetle antelope swan dog horse snake shrimp cuttlefish trout lobster buffalo crocodile spider panda gazelle emu canary camel toad sheep panda]
1653,0.3,animals_twitter.csv,animals_google.csv,9,[shark emu oyster snail rabbit ant toucan elephant seal]
1652,0.2,animals_twitter.csv,animals_google.csv,34,[hamster pigeon platypus buffalo goose elk mouse lemur otter falcon sheep mink koala antelope barracuda caiman eel ant bison dingo wasp moose lobster shrimp stork monkey oyster finch butterfly okapi owl parrot jaguar cockroach bison]
1654,0.1,animals_wikipedia.csv,animals_google.csv,28,[rabbit mouse hare dove racoon woodpecker baboon lion pony frog beetle bear buffalo dog octopus falcon barracuda duck shark boa squirrel wombat mongoose spider tarantula scorpion crocodile badger rabbit]
1655,0.2,animals_wikipedia.csv,animals_google.csv,25,[badger elk wolf puma panda snake tarantula reindeer raven snail oyster emu giraffe mammoth lemming starfish eel whale pig beetle cockroach mongoose bear gecko zebra panda]
1656,0.3,animals_wikipedia.csv,animals_google.csv,31,[tapir ladybug wolf emu ostrich snake camel dog hamster mouse gecko wasp crab salmon whale buffalo bison goat alligator centipede crocodile caterpillar cockroach zebra mongoose peacock fox gibbon finch scorpion sparrow scorpion]
1658,0.2,animals_gigaword.csv,animals_twitter.csv,39,[gecko turtle owl gibbon tapir rabbit weasel lion gazelle crab frog penguin zebra piranha ostrich grasshopper walrus catfish snake rat leopard lobster moose dolphin eel baboon lemur crocodile squirrel gorilla parrot deer coyote starfish flamingo salamander dragonfly panther shark gecko]
1657,0.1,animals_gigaword.csv,animals_twitter.csv,41,[prawn penguin flamingo antelope sheep piranha scallop caterpillar panther tortoise dolphin wasp chameleon rattlesnake dove platypus centipede dragonfly walrus frog canary sparrow woodpecker toad bonobo beetle spider snake alligator trout cod puma gazelle pigeon goldfish stingray gibbon butterfly owl swallow crow woodpecker]
1659,0.3,animals_gigaword.csv,animals_twitter.csv,32,[owl donkey rat panther leopard chipmunk squirrel goldfish dolphin koala panda pig goose baboon tortoise turtle shark bumblebee barracuda carp squid walrus elephant gazelle zebra skunk flea turkey chicken eel jellyfish chimpanzee elephant]
1660,0.1,animals_google.csv,animals_twitter.csv,82,[reindeer shrimp seal turtle starfish gazelle ant chimpanzee stingray coyote piranha butterfly snail pig beaver crab buffalo frog rattlesnake dingo leopard jellyfish grasshopper kangaroo lion jaguar wolf cow baboon caterpillar bonobo finch chipmunk mule owl albatross fox otter dragonfly camel peacock dog moose wasp squirrel platypus rabbit alligator rooster deer cat toad salmon chicken mole blackbird mouse skunk beetle antelope penguin mongoose giraffe lobster scorpion dolphin gecko pony duck bat tiger mammoth whale bear kiwi woodpecker gorilla goat tapir sparrow bee badger gorilla]
1661,0.2,animals_google.csv,animals_twitter.csv,33,[emu barracuda squirrel cat moth koala beaver grasshopper hamster fly dragonfly reindeer yak chicken tapir pigeon python hawk wolf caterpillar peacock salmon carp bumblebee gibbon butterfly swan seal rabbit wombat kangaroo jellyfish cockroach cat]
1663,0.1,animals_twitter.csv,animals_twitter.csv,49,[pelican bumblebee otter chameleon centipede elk snake caterpillar parakeet canary badger bee crow gorilla giraffe catfish skunk prawn weasel mongoose fly horse woodpecker ladybug grasshopper stork flea leopard hedgehog lobster poodle flamingo duck rabbit deer butterfly salmon trout panda moth zebra rhinoceros whale racoon gecko mammoth shrimp antelope hyena chameleon]
1662,0.3,animals_google.csv,animals_twitter.csv,54,[dingo caterpillar turtle otter frog antelope tarantula lizard gorilla bear okapi chameleon fox canary robin wolf whale beaver piranha hamster flamingo shrimp trout caiman leopard octopus gecko badger cockroach elephant cow centipede dolphin scallop salmon reindeer walrus blackbird grasshopper python goldfish lemur squirrel turkey alligator pig hedgehog horse pigeon rabbit eel beetle snake hyena rabbit]
1664,0.2,animals_twitter.csv,animals_twitter.csv,46,[mammoth ladybug python tapir gibbon dingo bonobo poodle monkey beetle barracuda coyote gecko chameleon flamingo turkey parrot pigeon cat donkey camel ostrich parakeet alligator dolphin bison kangaroo raven cod panther cow prawn grasshopper zebra leopard goldfish trout rattlesnake cuttlefish tortoise woodpecker bear eagle scallop wasp goose bear]
1665,0.3,animals_twitter.csv,animals_twitter.csv,47,[otter goose puma rhinoceros caterpillar stingray skunk wasp parrot mouse donkey eagle dolphin weasel kiwi falcon pelican toad grasshopper duck hawk pig crab goldfish goat pigeon peacock hamster cuttlefish swallow bear spider horse trout wolf flamingo bumblebee lizard prawn okapi hyena scallop lemur baboon kangaroo robin shark crab]
1666,0.1,animals_wikipedia.csv,animals_twitter.csv,34,[centipede woodpecker swallow ostrich weasel okapi panda buffalo panther tiger caiman giraffe rattlesnake stingray moose octopus eel racoon rabbit tortoise mouse lemming beetle fox walrus snake toad skunk parrot carp flamingo pigeon turtle bee rabbit]
1667,0.2,animals_wikipedia.csv,animals_twitter.csv,37,[skunk toad chicken snail rat cockroach walrus dog snake gecko squirrel parrot nightingale dolphin squid woodpecker turtle rhinoceros duck whale badger scallop trout giraffe camel antelope kangaroo rooster lobster beaver koala alligator barracuda mammoth pig crab prawn alligator]
1668,0.3,animals_wikipedia.csv,animals_twitter.csv,28,[mongoose mink rabbit sparrow albatross leopard caiman racoon dingo chicken crab wombat giraffe monkey dog jaguar tiger crow cat lobster shark hamster zebra reindeer whale chimpanzee gorilla flea chicken]
1670,0.2,animals_gigaword.csv,animals_wikipedia.csv,46,[dragonfly butterfly owl spider chameleon toad leopard frog pig sheep buffalo goat chicken termite rattlesnake tortoise cockroach giraffe python turtle salamander squid lion bonobo tapir lizard lobster stingray dingo cat deer snake mongoose woodpecker peacock penguin pelican ostrich rhinoceros dolphin shrimp skunk panda zebra elephant walrus giraffe]
1669,0.1,animals_gigaword.csv,animals_wikipedia.csv,54,[tortoise salamander gecko parakeet poodle coyote swan butterfly fly moth flamingo racoon rooster stingray antelope cockroach ostrich dove deer okapi gorilla badger lion puma centipede tiger wolf mule horse dingo pony rhinoceros rat goldfish squirrel monkey bonobo weasel owl toucan platypus prawn piranha blackbird skunk giraffe wasp bat goat eel chicken hedgehog trout dog goat]
1671,0.3,animals_gigaword.csv,animals_wikipedia.csv,34,[shark caiman scorpion elephant cow goose moose duck alligator rattlesnake frog jellyfish starfish ant squirrel pelican albatross tiger eagle turtle crab eel snake walrus dolphin lemur mongoose antelope ostrich wombat salamander rat coyote blackbird]
1673,0.2,animals_google.csv,animals_wikipedia.csv,62,[starfish eel goldfish salmon tiger dingo racoon badger bison donkey nymph swallow albatross barracuda peacock duck stork ostrich elephant mouse dolphin parakeet jellyfish rat flamingo giraffe baboon caiman flea lobster squid crocodile coyote eagle cow wombat penguin chicken cat platypus sheep oyster swan alligator panther falcon lizard shrimp mole bat pelican crab owl scorpion bee chipmunk toad rhinoceros dragonfly salamander caterpillar zebra dolphin]
1672,0.1,animals_google.csv,animals_wikipedia.csv,43,[oyster otter monkey walrus shrimp stingray cuttlefish pigeon caiman mammoth crow lobster barracuda dolphin wolf catfish dog platypus goat snail nightingale swan mink goldfish robin falcon hawk dingo tarantula reindeer donkey pelican chameleon elephant emu dragonfly bee crab nymph lemming crocodile grasshopper puma dingo]
1674,0.3,animals_google.csv,animals_wikipedia.csv,25,[centipede lobster oyster shrimp toad platypus turtle snail butterfly dragonfly fox sparrow cockroach snake lizard dolphin giraffe scorpion catfish weasel frog rooster piranha spider rattlesnake scorpion]
1676,0.2,animals_twitter.csv,animals_wikipedia.csv,22,[pig bison blackbird bumblebee butterfly chameleon sparrow lemming oyster crab tiger catfish moth cat racoon rattlesnake cuttlefish zebra eagle tarantula pelican swallow cuttlefish]
1675,0.1,animals_twitter.csv,animals_wikipedia.csv,44,[starfish cuttlefish platypus crocodile butterfly raven flamingo stingray walrus bat moose crow tarantula pigeon tortoise donkey hamster chameleon kangaroo ostrich lizard giraffe peacock ladybug barracuda shark rat cow caiman toucan mongoose bee wasp otter centipede cat dog parakeet frog gorilla pony rhinoceros koala stork flamingo]
1677,0.3,animals_twitter.csv,animals_wikipedia.csv,45,[wombat reindeer chameleon dolphin owl badger lemur giraffe chicken ostrich shrimp shark dragonfly stork goldfish koala tiger platypus swallow otter elk eagle crocodile peacock sparrow coyote moose antelope gibbon finch salamander catfish prawn octopus monkey bee flea weasel hedgehog goat rhinoceros scorpion albatross racoon canary]
1678,0.1,animals_wikipedia.csv,animals_wikipedia.csv,14,[starfish rabbit donkey grasshopper reindeer tapir mongoose scorpion flamingo toucan gecko goat chameleon hawk donkey]
1679,0.2,animals_wikipedia.csv,animals_wikipedia.csv,36,[octopus tarantula owl elephant hyena scorpion gorilla rat gecko bonobo lizard cuttlefish pelican coyote monkey shark sparrow dog chicken pigeon walrus bee goose platypus racoon rattlesnake centipede ostrich okapi dingo bear panther puma giraffe wombat frog cuttlefish]
1680,0.3,animals_wikipedia.csv,animals_wikipedia.csv,10,[platypus chimpanzee koala coyote panther wolf snake pig squid jellyfish snake]
1681,0.1,animals_gigaword.csv,animals_gigaword.csv,12,[zebra shrimp snake lizard panther kiwi parakeet squirrel gazelle swan bat rooster lizard]
1682,0.2,animals_gigaword.csv,animals_gigaword.csv,36,[zebra toad goose turtle parakeet squirrel nymph snail snake tortoise frog leopard bear whale giraffe albatross weasel lizard grasshopper termite ant beaver dog cat gorilla bonobo racoon wombat lemming ladybug dragonfly parrot moose mule yak otter turtle]
1683,0.3,animals_gigaword.csv,animals_gigaword.csv,3,[zebra alligator eel alligator]
1684,0.1,animals_google.csv,animals_gigaword.csv,29,[swallow cat pony penguin wasp bee whale reindeer falcon catfish eel otter racoon bonobo hamster dog grasshopper squirrel mongoose cockroach tortoise seal panda antelope dragonfly gazelle squid jellyfish rat dragonfly]
1685,0.2,animals_google.csv,animals_gigaword.csv,12,[crow monkey toad trout sheep snake ladybug cockroach stingray woodpecker coyote camel stingray]
1686,0.3,animals_google.csv,animals_gigaword.csv,7,[sparrow frog dolphin cat turtle dove butterfly frog]
1687,0.1,animals_twitter.csv,animals_gigaword.csv,67,[barracuda duck gecko lemming pony owl swallow peacock okapi zebra skunk bear weasel stingray tiger horse alligator monkey lemur tapir toucan centipede hyena tortoise caterpillar mongoose salamander termite scallop oyster frog chimpanzee moose camel rat mammoth lizard giraffe deer badger cow elk squid tarantula chameleon ant hawk dolphin panda rabbit mouse gibbon python koala shark crow rooster lion toad beaver dog wolf mule poodle shrimp catfish eagle lizard]
1688,0.2,animals_twitter.csv,animals_gigaword.csv,15,[seal goat wasp dragonfly beetle snail otter yak hamster leopard stingray eel weasel hare ant hamster]
1689,0.3,animals_twitter.csv,animals_gigaword.csv,13,[nightingale sparrow ant parrot moose goat salmon squid crow owl octopus eel rat ant]
1690,0.1,animals_wikipedia.csv,animals_gigaword.csv,88,[dragonfly caiman leopard deer hyena cockroach baboon okapi ostrich pelican rattlesnake crocodile flamingo wombat toad rooster reindeer pig lion dolphin beaver beetle whale lobster snail zebra woodpecker gibbon giraffe octopus chimpanzee chicken salamander catfish tortoise sparrow koala frog skunk lemur prawn shark cat fox monkey snake tapir owl hedgehog mongoose tarantula platypus starfish rhinoceros ladybug chameleon mink goldfish shrimp carp rabbit ant centipede eel bison sheep goat lizard horse penguin alligator bear rat peacock squid jellyfish cod duck weasel camel caterpillar parrot finch gorilla moose goose falcon dingo mink]
1692,0.3,animals_wikipedia.csv,animals_gigaword.csv,1,[finch]
1691,0.2,animals_wikipedia.csv,animals_gigaword.csv,46,[wolf shark dolphin octopus prawn oyster trout salmon platypus centipede bison owl panther falcon zebra crocodile alligator elk horse mule moose toad lizard pigeon swallow snail cockroach reindeer bonobo tortoise hamster mouse tarantula raven crow eagle fox deer stork duck badger goat ant termite beetle catfish platypus]
1693,0.1,animals_gigaword.csv,animals_google.csv,31,[starfish falcon raven fox bear wasp pigeon cuttlefish pelican caiman turtle gecko stingray bat frog carp weasel crow lizard leopard mouse sparrow lion parakeet owl cod emu rooster ostrich donkey spider pigeon]
